order_id,order_date,revenue,region,product_category,customer_type,marketing_channel,units,discount_percent,gross_margin,payment_method
ORD-WQRB-010533,2025-07-24,91.21,North,Home,New,Social,1,16.18,28.02,Bank Transfer
ORD-FASR-010534,2025-07-24,1203.86,West,Electronics,New,Social,5,8.11,291.00,Bank Transfer
ORD-HKUO-010535,2025-07-24,54.59,Central,Accessories,Returning,Email,2,10.08,25.95,Wallet
ORD-ETJP-010536,2025-07-24,344.42,Central,Home,Returning,Email,3,11.61,108.23,Card
ORD-WDCS-010537,2025-07-24,196.96,East,Electronics,New,Referral,1,8.20,49.38,Bank Transfer
ORD-PWKG-010538,2025-07-24,102.46,North,Home,New,Paid Search,1,16.49,33.28,Card
ORD-KBAD-010539,2025-07-24,29.18,North,Accessories,Returning,Email,1,7.43,14.92,Card
ORD-QXRC-010540,2025-07-24,184.36,Central,Home,Returning,Organic,2,6.99,66.71,Card
ORD-KMVE-010541,2025-07-24,212.04,West,Electronics,Returning,Organic,1,13.22,45.20,Card
ORD-SGJM-010542,2025-07-24,74.87,North,Apparel,Returning,Organic,1,6.78,33.01,Card
ORD-QXCY-010543,2025-07-24,111.04,Central,Home,Returning,Referral,1,4.77,40.12,Bank Transfer
ORD-DQML-010544,2025-07-24,189.65,South,Sports,New,Paid Search,2,7.64,66.08,Wallet
ORD-XQAT-010545,2025-07-24,518.00,South,Electronics,Returning,Social,3,14.19,93.93,Card
ORD-ELPT-010546,2025-07-24,93.87,North,Home,Returning,Email,1,9.27,30.93,Wallet
ORD-ORSH-010547,2025-07-24,57.64,North,Apparel,Returning,Email,1,13.14,20.92,Wallet
ORD-GRAH-010548,2025-07-24,304.53,North,Sports,Returning,Email,3,2.87,123.23,Card
ORD-CUXM-010549,2025-07-24,230.57,West,Electronics,New,Social,1,7.37,50.64,COD
ORD-GGFD-010550,2025-07-24,48.34,Central,Accessories,New,Social,2,12.28,22.37,Card
ORD-YALE-010551,2025-07-24,793.28,Central,Electronics,Returning,Organic,3,6.45,209.34,Wallet
ORD-UHVD-010552,2025-07-24,677.84,East,Electronics,New,Email,4,10.88,159.37,Wallet
ORD-YVSR-010553,2025-07-24,54.80,South,Beauty,Returning,Email,1,6.75,27.36,Wallet
ORD-HXAG-010554,2025-07-24,76.45,South,Beauty,Returning,Email,2,16.28,31.39,Card
ORD-MYXA-010555,2025-07-24,292.91,West,Apparel,Returning,Referral,4,8.06,124.54,Card
ORD-IIQD-010556,2025-07-24,361.38,West,Home,Returning,Social,5,9.72,120.92,Card
ORD-FQBP-010557,2025-07-24,906.38,East,Electronics,Returning,Paid Search,4,10.65,215.10,Card
ORD-PUKK-010558,2025-07-24,277.75,North,Sports,New,Paid Search,3,10.36,99.64,Card
ORD-NXFH-010559,2025-07-24,235.71,East,Electronics,New,Paid Search,1,9.44,56.33,Card
ORD-BQJG-010560,2025-07-24,156.52,Central,Sports,New,Paid Search,2,15.93,46.22,Card
ORD-UMUS-010561,2025-07-24,128.20,West,Apparel,New,Paid Search,2,6.09,51.83,Card
ORD-SVVV-010562,2025-07-24,24.54,Central,Accessories,Returning,Organic,1,14.37,12.11,COD
ORD-OOCX-010563,2025-07-24,360.55,Central,Home,Returning,Organic,3,0.00,132.38,Card
ORD-QWGZ-010564,2025-07-24,93.72,East,Sports,Returning,Organic,1,6.72,36.66,Card
ORD-CISA-010565,2025-07-24,191.06,North,Electronics,Returning,Email,1,9.30,43.29,Wallet
ORD-RQXT-010566,2025-07-24,134.33,West,Apparel,New,Email,3,9.19,53.19,Card
ORD-QSFX-010567,2025-07-24,471.45,West,Electronics,New,Paid Search,2,14.27,95.43,Wallet
ORD-SVNA-010568,2025-07-24,91.64,Central,Accessories,Returning,Social,3,5.89,49.37,Bank Transfer
ORD-LYAD-010569,2025-07-24,118.40,South,Beauty,New,Paid Search,2,1.84,59.16,Bank Transfer
ORD-EUQO-010570,2025-07-24,845.55,West,Electronics,Returning,Organic,3,8.49,200.22,Card
ORD-XIVP-010571,2025-07-24,190.93,West,Home,Returning,Paid Search,2,8.46,61.88,Card
ORD-AHUY-010572,2025-07-24,439.15,East,Home,Returning,Social,4,2.63,160.11,Card
ORD-ORYM-010573,2025-07-24,196.65,West,Electronics,Returning,Organic,1,6.16,49.21,Wallet
ORD-LPBR-010574,2025-07-24,84.32,East,Beauty,Returning,Paid Search,2,12.65,36.84,Card
ORD-RFNG-010575,2025-07-24,180.58,West,Electronics,New,Social,1,11.89,43.79,Card
ORD-DFTA-010576,2025-07-24,306.34,North,Home,Returning,Email,3,10.01,100.10,Card
ORD-HBYD-010577,2025-07-24,52.87,West,Beauty,Returning,Email,1,10.99,26.31,Wallet
ORD-XDAY-010578,2025-07-24,23.28,West,Accessories,New,Referral,1,9.62,11.58,Wallet
ORD-GYWH-010579,2025-07-24,46.66,West,Accessories,Returning,Organic,2,6.41,24.89,Wallet
ORD-YBGP-010580,2025-07-24,106.89,West,Home,Returning,Email,1,6.76,35.85,Card
ORD-FRGK-010581,2025-07-24,779.08,South,Electronics,Returning,Social,4,4.34,226.27,Bank Transfer
ORD-AOML-010582,2025-07-24,143.49,West,Apparel,New,Social,3,12.89,53.17,Card
ORD-EKTI-010583,2025-07-24,208.44,South,Home,New,Referral,2,11.07,63.23,Card
ORD-IHOQ-010584,2025-07-25,76.35,West,Accessories,Returning,Email,2,10.98,36.98,Card
ORD-SFYO-010585,2025-07-25,645.69,Central,Electronics,Returning,Organic,2,0.82,190.57,Wallet
ORD-JVRZ-010586,2025-07-25,92.50,North,Sports,New,Referral,1,10.55,32.15,Bank Transfer
ORD-ADMN-010587,2025-07-25,58.50,West,Apparel,New,Paid Search,1,9.44,25.02,Card
ORD-FJDB-010588,2025-07-25,428.26,North,Sports,Returning,Email,4,4.58,173.19,Bank Transfer
ORD-EAHI-010589,2025-07-25,45.60,Central,Beauty,New,Organic,1,12.39,20.65,Wallet
ORD-SSKT-010590,2025-07-25,234.56,South,Home,Returning,Social,2,11.10,66.10,Card
ORD-SKBR-010591,2025-07-25,184.23,Central,Sports,Returning,Social,2,1.77,63.50,Card
ORD-MCPE-010592,2025-07-25,189.04,North,Home,Returning,Email,2,8.38,62.51,Card
ORD-KZAY-010593,2025-07-25,95.01,Central,Home,Returning,Social,1,4.22,34.87,Wallet
ORD-ONQC-010594,2025-07-25,49.19,West,Beauty,New,Paid Search,1,10.71,22.31,Wallet
ORD-XWAH-010595,2025-07-25,279.25,North,Sports,New,Social,3,12.17,94.45,Card
ORD-EMOC-010596,2025-07-25,96.98,East,Sports,Returning,Email,1,6.37,35.84,Wallet
ORD-UPZZ-010597,2025-07-25,306.01,East,Home,Returning,Referral,3,13.08,89.31,Card
ORD-RALH-010598,2025-07-25,89.68,North,Home,New,Referral,1,8.57,27.55,Card
ORD-HGKC-010599,2025-07-25,208.46,North,Beauty,Returning,Paid Search,4,0.00,109.48,Card
ORD-EULT-010600,2025-07-25,530.57,Central,Sports,Returning,Organic,5,5.97,210.86,Wallet
ORD-EMZN-010601,2025-07-25,371.31,Central,Home,New,Email,4,7.81,121.85,COD
ORD-KRNF-010602,2025-07-25,40.63,South,Beauty,Returning,Social,1,4.28,19.82,Card
ORD-TDTA-010603,2025-07-25,559.94,West,Electronics,New,Social,3,13.94,103.92,Bank Transfer
ORD-OEHD-010604,2025-07-25,89.49,West,Home,Returning,Email,1,13.72,26.20,Card
ORD-IYIC-010605,2025-07-25,86.31,Central,Home,Returning,Paid Search,1,7.55,28.56,COD
ORD-EDYE-010606,2025-07-25,73.55,West,Beauty,Returning,Organic,2,7.24,35.80,COD
ORD-JUOA-010607,2025-07-25,233.62,South,Apparel,Returning,Paid Search,4,3.84,103.00,Wallet
ORD-KPAX-010608,2025-07-25,275.56,South,Electronics,New,Email,1,10.09,61.01,COD
ORD-YZVS-010609,2025-07-25,327.60,West,Home,Returning,Social,4,9.98,106.31,Wallet
ORD-CZZE-010610,2025-07-25,195.50,North,Sports,Returning,Email,2,5.55,71.87,COD
ORD-JFQY-010611,2025-07-25,85.95,North,Home,New,Email,1,19.23,24.54,Card
ORD-NMHK-010612,2025-07-25,82.89,North,Home,Returning,Organic,1,3.67,31.61,Wallet
ORD-ZNJL-010613,2025-07-25,239.41,North,Home,Returning,Social,3,8.86,79.35,Wallet
ORD-WNCV-010614,2025-07-25,191.13,North,Home,Returning,Referral,2,10.08,62.88,Wallet
ORD-XEAA-010615,2025-07-25,483.52,West,Electronics,Returning,Organic,2,7.29,124.08,Wallet
ORD-ISCG-010616,2025-07-25,236.37,East,Electronics,Returning,Referral,1,9.24,61.75,Card
ORD-YGHX-010617,2025-07-25,447.39,North,Home,New,Social,4,6.30,175.06,Wallet
ORD-KZYU-010618,2025-07-25,173.33,East,Apparel,New,Paid Search,3,13.73,67.27,Card
ORD-PKCP-010619,2025-07-25,421.56,East,Sports,Returning,Email,4,8.86,152.84,COD
ORD-PMEO-010620,2025-07-25,25.30,Central,Accessories,New,Email,1,14.53,11.73,Card
ORD-KAVX-010621,2025-07-25,37.99,North,Accessories,New,Social,2,15.81,17.29,Card
ORD-SLAH-010622,2025-07-25,213.13,West,Electronics,Returning,Email,1,3.07,62.37,Card
ORD-BLNE-010623,2025-07-25,432.76,Central,Home,Returning,Social,4,6.98,141.56,Card
ORD-LWOF-010624,2025-07-25,239.42,West,Apparel,Returning,Organic,4,9.90,100.58,Card
ORD-FQML-010625,2025-07-25,263.52,West,Electronics,Returning,Referral,1,1.55,76.47,Bank Transfer
ORD-DZHS-010626,2025-07-25,26.61,East,Accessories,Returning,Email,1,1.19,14.58,Card
ORD-GKVP-010627,2025-07-25,195.15,South,Apparel,New,Email,4,5.47,85.13,Card
ORD-NROU-010628,2025-07-25,114.27,East,Home,Returning,Email,1,8.05,39.96,Card
ORD-AGXU-010629,2025-07-25,94.91,North,Sports,New,Organic,1,12.27,32.53,Card
ORD-JFMW-010630,2025-07-25,60.47,North,Accessories,New,Email,2,10.53,30.07,COD
ORD-BHWV-010631,2025-07-25,164.18,South,Beauty,Returning,Organic,3,5.13,77.10,Card
ORD-YVUL-010632,2025-07-25,279.25,North,Home,New,Referral,3,7.69,89.83,Wallet
ORD-EVBF-010633,2025-07-25,103.62,North,Home,Returning,Paid Search,1,10.20,33.43,Card
ORD-IPIG-010634,2025-07-25,44.62,South,Beauty,Returning,Paid Search,1,11.56,18.34,Card
ORD-NRIQ-010635,2025-07-25,48.13,East,Beauty,New,Email,1,18.61,19.67,Card
ORD-VJKD-010636,2025-07-25,280.75,West,Home,Returning,Organic,3,16.01,77.94,Card
ORD-NCYI-010637,2025-07-25,40.00,East,Beauty,New,Organic,1,5.87,19.48,Card
ORD-LOLI-010638,2025-07-25,495.12,East,Electronics,Returning,Paid Search,2,4.88,113.53,Card
ORD-EXEB-010639,2025-07-25,194.07,West,Sports,Returning,Organic,2,5.31,79.27,Card
ORD-IKYM-010640,2025-07-25,1003.33,West,Electronics,Returning,Email,4,5.56,265.93,Card
ORD-UYBO-010641,2025-07-25,25.42,South,Accessories,Returning,Organic,1,16.15,11.54,COD
ORD-IIUR-010642,2025-07-25,451.11,Central,Electronics,New,Email,2,13.38,109.21,Card
ORD-ZLAO-010643,2025-07-25,124.84,North,Beauty,New,Social,3,11.20,50.60,Bank Transfer
ORD-PZAZ-010644,2025-07-25,200.87,West,Beauty,Returning,Organic,4,3.36,94.64,Card
ORD-HBLZ-010645,2025-07-25,261.08,Central,Home,New,Social,3,7.16,85.33,Card
ORD-ZZCL-010646,2025-07-25,45.79,East,Beauty,Returning,Referral,1,12.04,21.67,Card
ORD-ONKW-010647,2025-07-25,81.63,Central,Home,New,Paid Search,1,15.26,25.16,Card
ORD-JVYQ-010648,2025-07-25,394.12,East,Electronics,Returning,Email,2,11.02,97.06,Card
ORD-TFGF-010649,2025-07-25,198.91,East,Sports,Returning,Organic,2,5.33,72.28,Card
ORD-JWJS-010650,2025-07-25,656.49,West,Electronics,Returning,Referral,3,3.87,183.53,COD
ORD-TPFD-010651,2025-07-25,42.81,Central,Beauty,New,Paid Search,1,9.90,19.88,Card
ORD-TNDE-010652,2025-07-25,121.32,West,Home,Returning,Referral,1,3.35,44.21,Wallet
ORD-XDHX-010653,2025-07-26,67.67,South,Apparel,Returning,Email,1,7.40,28.94,Card
ORD-TRQL-010654,2025-07-26,195.23,North,Home,Returning,Email,2,7.33,67.27,Card
ORD-LOPG-010655,2025-07-26,221.09,East,Electronics,New,Social,1,9.77,53.89,Bank Transfer
ORD-YKFE-010656,2025-07-26,426.55,West,Electronics,New,Social,2,8.32,110.76,Bank Transfer
ORD-BMRF-010657,2025-07-26,276.89,North,Home,Returning,Paid Search,2,6.98,90.48,Card
ORD-QKEC-010658,2025-07-26,185.86,South,Apparel,Returning,Organic,3,7.36,79.33,Bank Transfer
ORD-VIGC-010659,2025-07-26,90.39,South,Sports,Returning,Email,1,4.14,35.09,Card
ORD-WIZS-010660,2025-07-26,109.73,West,Home,Returning,Organic,1,8.78,36.97,Bank Transfer
ORD-VTFR-010661,2025-07-26,93.34,Central,Beauty,Returning,Organic,2,15.68,41.57,Card
ORD-GFDF-010662,2025-07-26,57.43,Central,Accessories,New,Referral,2,12.07,27.63,Bank Transfer
ORD-MRXC-010663,2025-07-26,228.71,North,Electronics,Returning,Social,1,7.32,56.65,COD
ORD-TZTI-010664,2025-07-26,107.48,West,Sports,Returning,Email,1,8.44,35.46,Card
ORD-KSQD-010665,2025-07-26,199.01,North,Apparel,Returning,Referral,3,5.01,83.68,Bank Transfer
ORD-VHZV-010666,2025-07-26,501.45,West,Electronics,Returning,Organic,2,8.53,129.13,COD
ORD-MYFE-010667,2025-07-26,27.05,East,Accessories,New,Referral,1,12.92,13.68,Wallet
ORD-JSHF-010668,2025-07-26,91.27,East,Sports,Returning,Organic,1,13.58,32.39,Bank Transfer
ORD-IXFQ-010669,2025-07-26,251.44,West,Apparel,New,Paid Search,4,11.82,96.15,Bank Transfer
ORD-PQZY-010670,2025-07-26,199.86,West,Electronics,Returning,Social,1,6.26,51.16,Wallet
ORD-BTAP-010671,2025-07-26,75.73,North,Sports,New,Social,1,12.76,24.29,Bank Transfer
ORD-NEHS-010672,2025-07-26,92.71,East,Sports,Returning,Organic,1,8.08,31.55,Card
ORD-GPLL-010673,2025-07-26,73.30,North,Apparel,Returning,Social,1,8.72,31.90,COD
ORD-AWMG-010674,2025-07-26,62.49,North,Apparel,Returning,Organic,1,0.00,28.77,Card
ORD-ATQE-010675,2025-07-26,101.88,North,Home,Returning,Organic,1,11.55,32.23,Card
ORD-PKBE-010676,2025-07-26,771.99,Central,Electronics,New,Social,4,4.64,188.81,Card
ORD-PGPA-010677,2025-07-26,103.83,South,Home,Returning,Referral,1,9.67,32.74,Wallet
ORD-FHUX-010678,2025-07-26,562.88,North,Electronics,Returning,Referral,3,8.29,149.20,Card
ORD-QDCW-010679,2025-07-26,131.75,South,Apparel,Returning,Email,2,4.84,57.09,Card
ORD-UNYU-010680,2025-07-26,68.77,South,Accessories,Returning,Email,2,8.11,33.30,Card
ORD-MXRY-010681,2025-07-26,242.31,South,Apparel,New,Paid Search,5,11.37,101.13,Card
ORD-IHMA-010682,2025-07-26,41.06,South,Beauty,New,Referral,1,10.53,18.58,Card
ORD-OGAK-010683,2025-07-26,60.96,West,Apparel,Returning,Organic,1,10.12,26.28,Card
ORD-JFHS-010684,2025-07-26,391.97,South,Sports,Returning,Social,4,10.28,137.49,Bank Transfer
ORD-SNNN-010685,2025-07-26,142.62,North,Apparel,Returning,Email,2,10.54,57.55,Bank Transfer
ORD-QMDV-010686,2025-07-26,522.48,North,Electronics,Returning,Organic,2,9.07,122.55,Wallet
ORD-KMYE-010687,2025-07-26,53.41,South,Apparel,Returning,Email,1,6.77,22.70,Wallet
ORD-HVQA-010688,2025-07-26,79.35,Central,Beauty,Returning,Email,2,6.04,36.75,Bank Transfer
ORD-TZZF-010689,2025-07-26,41.86,East,Beauty,Returning,Organic,1,6.23,19.94,Card
ORD-DZZC-010690,2025-07-26,621.33,North,Electronics,Returning,Paid Search,3,13.45,129.91,Card
ORD-VGQN-010691,2025-07-26,63.75,North,Apparel,Returning,Social,1,5.83,29.04,Card
ORD-BRHI-010692,2025-07-26,103.59,South,Beauty,Returning,Email,2,4.23,53.39,Bank Transfer
ORD-AZXF-010693,2025-07-26,205.08,West,Sports,Returning,Social,2,5.95,73.78,Wallet
ORD-YMMJ-010694,2025-07-26,92.88,Central,Accessories,Returning,Paid Search,3,2.44,47.99,Bank Transfer
ORD-VHUO-010695,2025-07-26,90.32,West,Home,New,Paid Search,1,16.65,27.30,Card
ORD-XQPX-010696,2025-07-26,98.47,North,Sports,Returning,Referral,1,3.28,39.89,Wallet
ORD-AGUH-010697,2025-07-26,65.11,East,Apparel,Returning,Organic,1,9.47,26.13,Wallet
ORD-ERBQ-010698,2025-07-26,211.77,West,Home,Returning,Referral,2,0.00,82.79,Card
ORD-PHIX-010699,2025-07-26,107.64,West,Home,Returning,Paid Search,1,11.26,32.64,Card
ORD-BUWR-010700,2025-07-26,282.17,North,Electronics,Returning,Paid Search,1,7.04,72.82,Card
ORD-QJPI-010701,2025-07-27,372.10,South,Sports,New,Paid Search,4,8.65,139.99,Card
ORD-LZNA-010702,2025-07-27,89.16,East,Sports,Returning,Organic,1,12.32,30.37,Card
ORD-RZRA-010703,2025-07-27,36.23,South,Beauty,Returning,Organic,1,6.95,17.35,Wallet
ORD-ESTM-010704,2025-07-27,374.30,Central,Sports,New,Referral,4,18.40,113.49,Bank Transfer
ORD-UWJI-010705,2025-07-27,189.10,East,Apparel,Returning,Email,3,9.49,75.89,Card
ORD-VHAL-010706,2025-07-27,116.83,South,Apparel,Returning,Social,2,12.47,47.57,Card
ORD-SMKD-010707,2025-07-27,276.55,North,Sports,New,Referral,3,10.77,111.83,Bank Transfer
ORD-LRVH-010708,2025-07-27,116.48,South,Apparel,Returning,Email,2,8.98,48.95,Bank Transfer
ORD-TDFS-010709,2025-07-27,330.10,North,Home,Returning,Organic,3,8.35,100.24,Card
ORD-FMPD-010710,2025-07-27,98.62,North,Sports,Returning,Paid Search,1,13.57,33.31,Bank Transfer
ORD-IPGY-010711,2025-07-27,252.56,Central,Electronics,Returning,Organic,1,8.97,62.18,Card
ORD-ARLY-010712,2025-07-27,74.21,East,Apparel,Returning,Paid Search,1,4.06,32.00,Card
ORD-JKFW-010713,2025-07-27,1145.58,North,Electronics,Returning,Paid Search,4,5.74,274.36,Card
ORD-RKUZ-010714,2025-07-27,1110.97,North,Electronics,Returning,Organic,5,16.21,218.50,Card
ORD-DHVY-010715,2025-07-27,424.03,Central,Home,Returning,Email,4,7.99,136.86,Card
ORD-KJYZ-010716,2025-07-27,109.98,East,Apparel,Returning,Organic,2,9.13,45.11,Card
ORD-NRMD-010717,2025-07-27,568.98,West,Electronics,Returning,Email,2,2.92,164.74,Bank Transfer
ORD-XEMU-010718,2025-07-27,77.21,Central,Accessories,Returning,Organic,2,6.33,37.62,Card
ORD-PKRD-010719,2025-07-27,139.75,South,Accessories,Returning,Organic,5,14.10,66.21,Bank Transfer
ORD-RTQP-010720,2025-07-27,59.82,North,Beauty,Returning,Organic,1,2.12,30.35,Bank Transfer
ORD-OEER-010721,2025-07-27,414.24,West,Electronics,New,Paid Search,2,11.62,101.68,Card
ORD-ZJSM-010722,2025-07-27,1110.15,North,Electronics,New,Paid Search,5,6.11,274.31,COD
ORD-PDRA-010723,2025-07-27,975.75,Central,Electronics,Returning,Referral,5,12.43,195.97,Card
ORD-FUCL-010724,2025-07-27,465.38,South,Electronics,Returning,Social,2,7.97,119.69,Wallet
ORD-IORW-010725,2025-07-27,56.43,West,Accessories,New,Organic,2,8.35,27.68,Card
ORD-ALVZ-010726,2025-07-27,84.11,South,Beauty,New,Referral,2,18.68,33.25,Wallet
ORD-ZTHH-010727,2025-07-27,110.27,West,Home,Returning,Organic,1,10.27,37.21,Card
ORD-PGRA-010728,2025-07-27,60.92,East,Apparel,New,Referral,1,14.96,22.27,Card
ORD-VSHV-010729,2025-07-27,402.31,South,Electronics,Returning,Organic,2,9.66,94.79,Card
ORD-XWQB-010730,2025-07-27,459.28,North,Electronics,Returning,Referral,2,1.14,122.47,Card
ORD-EEKN-010731,2025-07-27,482.06,South,Electronics,Returning,Referral,2,9.08,115.86,Card
ORD-LLZE-010732,2025-07-27,131.57,Central,Sports,New,Referral,2,9.79,45.46,Card
ORD-DKUA-010733,2025-07-27,70.78,South,Apparel,Returning,Organic,1,11.85,26.91,Wallet
ORD-GLRV-010734,2025-07-27,27.08,Central,Accessories,New,Social,1,15.43,11.55,COD
ORD-QAEH-010735,2025-07-27,93.05,Central,Beauty,Returning,Organic,2,11.48,43.99,Card
ORD-WYAC-010736,2025-07-27,214.38,Central,Home,Returning,Email,2,10.58,69.49,Card
ORD-OWVS-010737,2025-07-27,27.09,North,Accessories,Returning,Paid Search,1,11.14,13.10,Card
ORD-LIXX-010738,2025-07-27,108.30,South,Accessories,Returning,Email,4,6.45,56.86,Card
ORD-LMNF-010739,2025-07-28,101.64,East,Home,Returning,Social,1,5.67,33.33,COD
ORD-YGZY-010740,2025-07-28,578.84,South,Electronics,Returning,Paid Search,3,10.61,139.89,Card
ORD-QTQL-010741,2025-07-28,434.14,West,Electronics,Returning,Paid Search,2,6.77,108.04,Card
ORD-FCVQ-010742,2025-07-28,448.31,West,Electronics,Returning,Organic,2,9.05,92.76,Card
ORD-ZULD-010743,2025-07-28,34.19,West,Beauty,New,Social,1,11.95,15.79,Wallet
ORD-WAKP-010744,2025-07-28,125.49,East,Apparel,Returning,Email,2,15.19,43.46,Bank Transfer
ORD-SMXR-010745,2025-07-28,186.68,West,Sports,Returning,Organic,2,5.34,74.74,Card
ORD-AJNC-010746,2025-07-28,370.22,West,Electronics,Returning,Social,2,11.58,89.20,Card
ORD-RMNS-010747,2025-07-28,1034.85,North,Electronics,Returning,Organic,4,5.80,280.70,Card
ORD-CQES-010748,2025-07-28,25.70,North,Accessories,Returning,Email,1,8.82,13.83,Card
ORD-AOPD-010749,2025-07-28,199.07,East,Home,New,Social,2,0.00,77.81,Card
ORD-IQEC-010750,2025-07-28,85.68,South,Beauty,Returning,Paid Search,2,9.98,41.29,Wallet
ORD-MQKK-010751,2025-07-28,439.02,South,Electronics,Returning,Referral,2,12.22,87.10,Bank Transfer
ORD-UQYH-010752,2025-07-28,190.83,West,Home,Returning,Referral,2,7.52,64.11,Card
ORD-WNXW-010753,2025-07-28,100.22,East,Home,New,Paid Search,1,15.17,26.66,Card
ORD-DTES-010754,2025-07-28,44.24,Central,Beauty,Returning,Email,1,8.12,21.18,Wallet
ORD-AIJS-010755,2025-07-28,196.75,West,Beauty,Returning,Email,5,9.14,86.84,Card
ORD-OBST-010756,2025-07-28,340.27,Central,Home,Returning,Referral,3,6.62,115.33,Card
ORD-IGEL-010757,2025-07-28,255.96,South,Electronics,Returning,Social,1,1.61,74.99,Wallet
ORD-HUCS-010758,2025-07-28,113.80,Central,Apparel,Returning,Organic,2,14.69,41.12,Card
ORD-RNBG-010759,2025-07-28,495.57,South,Home,New,Social,5,3.85,188.89,COD
ORD-MMVZ-010760,2025-07-28,44.46,West,Beauty,Returning,Email,1,7.04,21.36,COD
ORD-GFUY-010761,2025-07-28,66.32,North,Apparel,New,Referral,1,10.81,29.19,Card
ORD-EAPH-010762,2025-07-28,114.08,East,Sports,Returning,Paid Search,1,0.00,44.71,Card
ORD-RPMJ-010763,2025-07-28,307.66,West,Electronics,Returning,Referral,1,5.91,80.46,Bank Transfer
ORD-NGST-010764,2025-07-28,82.88,South,Beauty,New,Paid Search,2,19.62,34.95,Card
ORD-XMEC-010765,2025-07-28,77.57,West,Apparel,Returning,Email,1,9.86,27.05,Card
ORD-MJVC-010766,2025-07-28,694.60,East,Electronics,Returning,Organic,3,4.54,191.71,Bank Transfer
ORD-PATV-010767,2025-07-28,203.94,Central,Home,Returning,Organic,2,4.71,70.10,COD
ORD-BYEO-010768,2025-07-28,376.87,South,Electronics,New,Referral,2,14.10,75.88,Bank Transfer
ORD-DYSW-010769,2025-07-28,297.33,West,Home,New,Social,3,15.05,78.75,Card
ORD-PGPJ-010770,2025-07-28,56.12,West,Accessories,New,Organic,2,8.85,28.23,Card
ORD-GDKP-010771,2025-07-28,26.58,North,Accessories,New,Referral,1,9.66,12.98,Bank Transfer
ORD-BILA-010772,2025-07-28,528.56,Central,Electronics,Returning,Referral,2,2.02,127.70,Card
ORD-SFIX-010773,2025-07-28,119.78,East,Home,Returning,Paid Search,1,4.60,42.09,Card
ORD-LXOS-010774,2025-07-28,157.88,North,Accessories,Returning,Paid Search,5,5.31,79.97,Card
ORD-VSDR-010775,2025-07-28,212.70,North,Electronics,Returning,Organic,1,9.90,45.49,Card
ORD-FSMK-010776,2025-07-28,167.07,West,Electronics,New,Paid Search,1,15.08,34.55,Card
ORD-EWPS-010777,2025-07-28,51.84,South,Beauty,Returning,Paid Search,1,9.95,24.16,Card
ORD-QCWL-010778,2025-07-28,901.52,North,Electronics,New,Paid Search,4,14.74,176.96,Bank Transfer
ORD-SNNU-010779,2025-07-28,174.80,Central,Beauty,Returning,Organic,4,6.52,84.25,Wallet
ORD-YOHP-010780,2025-07-28,32.02,North,Accessories,New,Referral,1,9.05,15.36,COD
ORD-ENYI-010781,2025-07-28,296.42,South,Home,Returning,Email,3,4.00,106.73,Card
ORD-KTHX-010782,2025-07-28,72.04,West,Beauty,New,Paid Search,2,15.17,31.95,Card
ORD-MRHQ-010783,2025-07-28,252.09,East,Electronics,Returning,Email,1,0.61,67.79,Card
ORD-SGCR-010784,2025-07-28,78.70,North,Sports,Returning,Email,1,18.61,26.34,Bank Transfer
ORD-BJGN-010785,2025-07-28,60.54,South,Accessories,Returning,Organic,2,8.86,30.67,COD
ORD-GFDB-010786,2025-07-28,44.97,West,Beauty,New,Paid Search,1,13.37,20.86,Bank Transfer
ORD-LBGS-010787,2025-07-28,36.42,East,Beauty,New,Social,1,10.33,16.05,Card
ORD-CFMG-010788,2025-07-28,70.26,North,Accessories,Returning,Paid Search,2,0.93,39.64,Wallet
ORD-WNYI-010789,2025-07-28,31.94,North,Accessories,Returning,Organic,1,5.27,16.68,Wallet
ORD-PZOG-010790,2025-07-28,335.98,South,Home,Returning,Paid Search,3,8.42,112.89,Bank Transfer
ORD-ETLN-010791,2025-07-28,273.97,North,Electronics,New,Social,1,10.34,74.18,Card
